"Order ID","Product ID","Location ID","Sales Person ID","Customer ID","Purchase Date","Quantity","Price"
"AX14068","ENX2023","A108","EMP1035","C1571","8/13/2018","1","818"
"AX14071","ENX2057","A128","EMP1004","C1702","12/8/2018","2","181"
"AX14076","ENX2011","A140","EMP1009","C1544","11/27/2018","2","530"
"AX14078","ENX2018","A169","EMP1004","C1440","11/24/2018","1","1972"
"AX14081","ENX2099","A156","EMP1001","C1576","2/27/2018","3","1367"
"AX14084","ENX2057","A170","EMP1000","C1630","11/14/2018","1","181"
"AX14085","ENX2058","A166","EMP1025","C1736","9/6/2018","3","2257"
"AX14089","ENX2017","A144","EMP1032","C1072","1/31/2018","3","35"
"AX14090","ENX2040","A140","EMP1035","C1738","4/22/2018","1","1889"
"AX14091","ENX2070","A120","EMP1018","C1629","7/13/2018","1","1671"
"AX14094","ENX2095","A143","EMP1000","C1123","8/19/2018","1","1743"
"AX14104","ENX2065","A118","EMP1009","C1311","9/15/2018","3","2396"
"AX14106","ENX2017","A173","EMP1034","C1384","4/17/2018","1","35"
"AX14107","ENX2090","A116","EMP1020","C1639","4/19/2018","1","1338"
"AX14110","ENX2046","A154","EMP1009","C1042","5/31/2018","2","2410"
"AX14111","ENX2061","A118","EMP1028","C1002","5/8/2018","1","913"
"AX14118","ENX2054","A168","EMP1000","C1173","8/21/2018","1","127"
"AX14119","ENX2099","A169","EMP1003","C1162","8/28/2018","2","1367"
"AX14121","ENX2033","A135","EMP1011","C1197","5/25/2018","3","2182"
"AX14122","ENX2097","A133","EMP1027","C1044","6/21/2018","2","1052"
"AX14123","ENX2087","A109","EMP1031","C1459","4/25/2018","1","1022"
"AX14125","ENX2098","A124","EMP1034","C1270","10/5/2018","2","1178"
"AX14126","ENX2040","A131","EMP1005","C1426","12/7/2018","1","1889"
"AX14127","ENX2071","A166","EMP1010","C1115","7/27/2018","3","136"
"AX14132","ENX2003","A106","EMP1024","C1350","2/16/2018","1","1783"
"AX14134","ENX2071","A168","EMP1031","C1487","4/5/2018","1","136"
"AX14136","ENX2058","A172","EMP1041","C1616","11/17/2018","1","2257"
"AX14138","ENX2087","A107","EMP1007","C1296","8/28/2018","1","1022"
"AX14139","ENX2031","A170","EMP1027","C1756","5/8/2018","4","1638"
"AX14144","ENX2050","A106","EMP1012","C1124","5/22/2018","1","2391"
"AX14146","ENX2090","A115","EMP1012","C1222","5/6/2018","1","1338"
"AX14149","ENX2015","A170","EMP1028","C1106","12/15/2018","1","637"
"AX14150","ENX2063","A171","EMP1003","C1281","8/16/2018","2","1708"
"AX14152","ENX2002","A165","EMP1034","C1537","4/16/2018","1","847"
"AX14153","ENX2067","A100","EMP1037","C1601","9/19/2018","3","1119"
"AX14154","ENX2023","A158","EMP1024","C1316","11/9/2018","1","818"
"AX14164","ENX2004","A139","EMP1044","C1515","2/5/2018","1","1278"
"AX14167","ENX2025","A135","EMP1017","C1141","8/2/2018","1","667"
"AX14171","ENX2071","A169","EMP1021","C1040","12/8/2018","1","136"
"AX14180","ENX2062","A119","EMP1005","C1652","2/13/2018","3","2464"
"AX14184","ENX2020","A171","EMP1024","C1281","10/22/2018","4","2005"
"AX14186","ENX2099","A146","EMP1017","C1579","3/21/2018","2","1367"
"AX14189","ENX2012","A173","EMP1024","C1631","12/29/2018","1","1353"
"AX14190","ENX2034","A149","EMP1040","C1562","4/27/2018","4","871"
"AX14192","ENX2100","A150","EMP1011","C1023","5/2/2018","1","799"
"AX14197","ENX2027","A126","EMP1006","C1209","7/9/2018","1","2497"
"AX14202","ENX2031","A147","EMP1013","C1176","9/18/2018","1","1638"
"AX14204","ENX2081","A133","EMP1002","C1765","7/23/2018","3","1566"
"AX14207","ENX2058","A166","EMP1032","C1402","9/5/2018","1","2257"
"AX14215","ENX2079","A102","EMP1030","C1463","7/15/2018","4","1725"
"AX14216","ENX2014","A129","EMP1005","C1582","10/2/2018","1","1809"
"AX14220","ENX2061","A133","EMP1029","C1075","6/3/2018","1","913"
"AX14221","ENX2081","A100","EMP1043","C1439","5/31/2018","1","1566"
"AX14222","ENX2038","A159","EMP1005","C1043","8/15/2018","4","392"
"AX14226","ENX2044","A107","EMP1005","C1568","11/17/2018","1","886"
"AX14227","ENX2035","A160","EMP1017","C1237","3/1/2018","1","458"
"AX14228","ENX2045","A124","EMP1005","C1719","1/26/2018","1","556"
"AX14232","ENX2021","A106","EMP1007","C1349","3/30/2018","1","217"
"AX14233","ENX2065","A141","EMP1040","C1436","6/25/2018","3","2396"
"AX14235","ENX2007","A125","EMP1000","C1612","3/8/2018","4","1405"
"AX14238","ENX2076","A139","EMP1023","C1462","10/10/2018","3","1522"
"AX14240","ENX2038","A150","EMP1027","C1591","2/1/2018","2","392"
"AX14241","ENX2005","A173","EMP1019","C1604","5/3/2018","2","684"
"AX14242","ENX2016","A100","EMP1038","C1217","9/18/2018","1","1351"
"AX14245","ENX2088","A104","EMP1018","C1482","2/22/2018","1","603"
"AX14249","ENX2086","A148","EMP1039","C1332","5/11/2018","1","123"
"AX14250","ENX2004","A152","EMP1040","C1373","8/17/2018","1","1278"
"AX14251","ENX2064","A135","EMP1015","C1479","10/9/2018","1","1414"
"AX14256","ENX2058","A127","EMP1002","C1576","6/5/2018","4","2257"
"AX14261","ENX2022","A129","EMP1038","C1300","5/20/2018","4","561"
"AX14265","ENX2046","A107","EMP1031","C1373","3/14/2018","3","2410"
"AX14270","ENX2053","A136","EMP1044","C1594","5/18/2018","3","596"
"AX14271","ENX2018","A173","EMP1021","C1233","11/21/2018","4","1972"
"AX14273","ENX2090","A152","EMP1018","C1421","6/1/2018","3","1338"
"AX14276","ENX2087","A122","EMP1005","C1737","2/2/2018","3","1022"
"AX14277","ENX2091","A135","EMP1030","C1500","12/27/2018","1","368"
"AX14278","ENX2093","A116","EMP1044","C1532","6/17/2018","3","112"
"AX14291","ENX2057","A105","EMP1009","C1678","9/25/2018","3","181"
"AX14294","ENX2098","A107","EMP1023","C1021","4/13/2018","3","1178"
"AX14295","ENX2047","A167","EMP1008","C1637","3/21/2018","1","290"
"AX14296","ENX2016","A156","EMP1003","C1237","8/15/2018","1","1351"
"AX14299","ENX2023","A163","EMP1012","C1152","12/17/2018","1","818"
"AX14301","ENX2081","A101","EMP1003","C1266","9/21/2018","1","1566"
"AX14303","ENX2074","A141","EMP1015","C1073","10/11/2018","1","504"
"AX14305","ENX2021","A139","EMP1011","C1560","7/18/2018","4","217"
"AX14308","ENX2003","A160","EMP1035","C1272","8/22/2018","1","1783"
"AX14309","ENX2050","A113","EMP1027","C1204","8/6/2018","1","2391"
"AX14315","ENX2008","A171","EMP1004","C1419","9/7/2018","2","315"
"AX14316","ENX2099","A148","EMP1042","C1493","6/26/2018","4","1367"
"AX14319","ENX2093","A158","EMP1044","C1304","1/24/2018","3","112"
"AX14326","ENX2095","A129","EMP1018","C1617","10/30/2018","3","1743"
"AX14332","ENX2034","A160","EMP1021","C1150","9/20/2018","2","871"
"AX14335","ENX2067","A149","EMP1002","C1296","6/4/2018","3","1119"
"AX14343","ENX2011","A157","EMP1021","C1732","5/11/2018","1","530"
"AX14350","ENX2056","A170","EMP1032","C1655","11/11/2018","1","1635"
"AX14352","ENX2043","A145","EMP1038","C1168","2/14/2018","1","545"
"AX14353","ENX2010","A138","EMP1019","C1708","12/15/2018","1","1812"
"AX14358","ENX2088","A134","EMP1041","C1687","10/20/2018","2","603"
"AX14360","ENX2055","A120","EMP1027","C1304","9/1/2018","4","2495"
"AX14367","ENX2013","A163","EMP1035","C1227","7/19/2018","1","368"
"AX14368","ENX2014","A134","EMP1013","C1142","6/5/2018","1","1809"
"AX14369","ENX2096","A173","EMP1003","C1704","5/31/2018","1","1587"
"AX14370","ENX2088","A125","EMP1038","C1449","1/2/2018","4","603"
"AX14372","ENX2015","A150","EMP1037","C1758","4/6/2018","1","637"
"AX14378","ENX2030","A129","EMP1004","C1142","5/2/2018","1","1899"
"AX14379","ENX2090","A147","EMP1008","C1578","10/9/2018","3","1338"
"AX14382","ENX2051","A139","EMP1032","C1603","12/12/2018","2","1077"
"AX14383","ENX2064","A173","EMP1033","C1197","8/14/2018","1","1414"
"AX14386","ENX2030","A126","EMP1038","C1530","12/14/2018","3","1899"
"AX14387","ENX2073","A172","EMP1023","C1759","2/6/2018","4","95"
"AX14391","ENX2007","A126","EMP1002","C1714","8/24/2018","1","1405"
"AX14394","ENX2027","A107","EMP1019","C1479","9/24/2018","1","2497"
"AX14400","ENX2071","A115","EMP1043","C1120","3/31/2018","1","136"
"AX14401","ENX2018","A170","EMP1039","C1559","8/3/2018","1","1972"
"AX14408","ENX2028","A153","EMP1004","C1291","5/4/2018","1","2283"
"AX14410","ENX2028","A170","EMP1006","C1235","6/12/2018","2","2283"
"AX14411","ENX2007","A154","EMP1004","C1652","12/26/2018","2","1405"
"AX14413","ENX2039","A154","EMP1033","C1563","12/22/2018","3","817"
"AX14414","ENX2030","A126","EMP1031","C1520","8/14/2018","1","1899"
"AX14415","ENX2057","A103","EMP1042","C1125","7/16/2018","1","181"
"AX14419","ENX2096","A144","EMP1027","C1491","2/25/2018","2","1587"
"AX14420","ENX2099","A113","EMP1000","C1531","5/17/2018","3","1367"
"AX14423","ENX2009","A101","EMP1006","C1360","12/15/2018","3","584"
"AX14431","ENX2028","A170","EMP1042","C1514","3/4/2018","4","2283"
"AX14433","ENX2053","A171","EMP1007","C1436","7/31/2018","1","596"
"AX14435","ENX2012","A101","EMP1019","C1272","5/11/2018","1","1353"
"AX14437","ENX2073","A143","EMP1014","C1001","6/14/2018","4","95"
"AX14440","ENX2035","A139","EMP1005","C1393","8/4/2018","1","458"
"AX14442","ENX2099","A121","EMP1014","C1517","11/3/2018","3","1367"
"AX14445","ENX2037","A127","EMP1032","C1629","4/11/2018","1","880"
"AX14447","ENX2043","A171","EMP1023","C1473","11/13/2018","1","545"
"AX14451","ENX2003","A158","EMP1035","C1685","2/1/2018","1","1783"
"AX14452","ENX2017","A152","EMP1012","C1344","5/19/2018","4","35"
"AX14454","ENX2022","A116","EMP1004","C1793","11/2/2018","1","561"
"AX14456","ENX2001","A155","EMP1030","C1176","11/17/2018","4","951"
"AX14457","ENX2078","A119","EMP1001","C1327","3/9/2018","4","1798"
"AX14461","ENX2069","A168","EMP1028","C1765","12/2/2018","1","378"
"AX14463","ENX2028","A101","EMP1030","C1318","12/13/2018","4","2283"
"AX14464","ENX2051","A137","EMP1026","C1680","8/8/2018","4","1077"
"AX14465","ENX2039","A169","EMP1014","C1661","2/12/2018","1","817"
"AX14466","ENX2002","A131","EMP1029","C1679","2/4/2018","1","847"
"AX14473","ENX2057","A141","EMP1015","C1244","10/9/2018","3","181"
"AX14477","ENX2030","A129","EMP1011","C1088","5/5/2018","2","1899"
"AX14478","ENX2047","A135","EMP1036","C1357","7/4/2018","3","290"
"AX14482","ENX2019","A172","EMP1023","C1563","5/3/2018","1","800"
"AX14483","ENX2062","A117","EMP1031","C1264","1/26/2018","3","2464"
"AX14484","ENX2010","A156","EMP1027","C1601","8/19/2018","1","1812"
"AX14486","ENX2081","A165","EMP1042","C1210","5/2/2018","3","1566"
"AX14496","ENX2081","A100","EMP1028","C1510","1/7/2018","4","1566"
"AX14499","ENX2072","A159","EMP1007","C1764","10/12/2018","3","1887"
"AX14503","ENX2051","A160","EMP1039","C1787","6/24/2018","1","1077"
"AX14505","ENX2074","A109","EMP1009","C1360","2/17/2018","1","504"
"AX14510","ENX2043","A154","EMP1022","C1728","11/9/2018","1","545"
"AX14511","ENX2054","A151","EMP1025","C1531","10/31/2018","2","127"
"AX14517","ENX2022","A136","EMP1011","C1471","11/21/2018","1","561"
"AX14518","ENX2076","A169","EMP1038","C1227","6/11/2018","1","1522"
"AX14523","ENX2059","A132","EMP1005","C1168","7/12/2018","1","1494"
"AX14525","ENX2075","A105","EMP1028","C1503","3/30/2018","3","400"
"AX14534","ENX2036","A113","EMP1042","C1405","8/20/2018","4","1582"
"AX14535","ENX2015","A155","EMP1012","C1010","7/11/2018","2","637"
"AX14543","ENX2010","A144","EMP1014","C1490","7/31/2018","3","1812"
"AX14550","ENX2035","A161","EMP1003","C1268","6/7/2018","3","458"
"AX14554","ENX2041","A144","EMP1014","C1100","4/6/2018","1","1380"
"AX14558","ENX2070","A131","EMP1002","C1707","4/19/2018","1","1671"
"AX14560","ENX2085","A158","EMP1035","C1600","7/26/2018","2","1862"
"AX14564","ENX2022","A164","EMP1033","C1110","10/24/2018","1","561"
"AX14565","ENX2057","A119","EMP1017","C1002","5/11/2018","1","181"
"AX14568","ENX2096","A158","EMP1003","C1623","7/20/2018","3","1587"
"AX14570","ENX2076","A125","EMP1007","C1047","6/7/2018","4","1522"
"AX14577","ENX2045","A144","EMP1040","C1796","8/7/2018","3","556"
"AX14578","ENX2035","A151","EMP1034","C1663","1/29/2018","1","458"
"AX14583","ENX2092","A165","EMP1001","C1566","5/22/2018","4","1639"
"AX14585","ENX2023","A138","EMP1030","C1714","3/1/2018","3","818"
"AX14586","ENX2045","A144","EMP1043","C1373","11/28/2018","1","556"
"AX14593","ENX2015","A113","EMP1040","C1328","11/24/2018","1","637"
"AX14597","ENX2008","A129","EMP1010","C1722","12/13/2018","2","315"
"AX14598","ENX2022","A170","EMP1040","C1243","9/2/2018","3","561"
"AX14603","ENX2041","A134","EMP1013","C1501","1/25/2018","3","1380"
"AX14608","ENX2096","A168","EMP1013","C1540","8/19/2018","3","1587"
"AX14611","ENX2015","A156","EMP1039","C1545","5/6/2018","2","637"
"AX14612","ENX2074","A141","EMP1034","C1139","12/5/2018","1","504"
"AX14613","ENX2049","A169","EMP1026","C1463","3/18/2018","4","826"
"AX14614","ENX2061","A151","EMP1026","C1524","9/16/2018","1","913"
"AX14615","ENX2031","A116","EMP1017","C1597","11/13/2018","3","1638"
"AX14619","ENX2092","A150","EMP1023","C1600","5/17/2018","2","1639"
"AX14623","ENX2080","A138","EMP1004","C1164","2/2/2018","1","2353"
"AX14624","ENX2036","A128","EMP1027","C1093","9/1/2018","3","1582"
"AX14626","ENX2046","A126","EMP1012","C1536","6/10/2018","1","2410"
"AX14632","ENX2039","A134","EMP1043","C1582","7/17/2018","4","817"
"AX14634","ENX2033","A111","EMP1014","C1403","3/2/2018","1","2182"
"AX14640","ENX2081","A139","EMP1026","C1022","12/12/2018","2","1566"
"AX14643","ENX2011","A168","EMP1015","C1130","5/1/2018","1","530"
"AX14647","ENX2048","A142","EMP1022","C1330","12/15/2018","1","502"
"AX14650","ENX2038","A168","EMP1018","C1024","12/7/2018","3","392"
"AX14653","ENX2074","A157","EMP1036","C1259","11/17/2018","4","504"
"AX14654","ENX2003","A162","EMP1004","C1213","2/2/2018","1","1783"
"AX14656","ENX2050","A106","EMP1009","C1179","4/8/2018","2","2391"
"AX14658","ENX2015","A116","EMP1043","C1173","6/29/2018","1","637"
"AX14659","ENX2024","A155","EMP1031","C1016","12/21/2018","1","356"
"AX14663","ENX2012","A169","EMP1005","C1049","10/5/2018","2","1353"
"AX14672","ENX2087","A130","EMP1028","C1618","8/26/2018","1","1022"
"AX14673","ENX2005","A165","EMP1003","C1448","5/20/2018","2","684"
"AX14674","ENX2086","A134","EMP1029","C1103","5/31/2018","3","123"
"AX14675","ENX2051","A130","EMP1021","C1653","5/4/2018","3","1077"
"AX14680","ENX2089","A148","EMP1024","C1721","6/12/2018","1","2294"
"AX14681","ENX2094","A125","EMP1013","C1669","8/30/2018","3","771"
"AX14683","ENX2016","A161","EMP1022","C1558","11/5/2018","2","1351"
"AX14685","ENX2058","A117","EMP1020","C1652","6/20/2018","2","2257"
"AX14687","ENX2048","A159","EMP1024","C1579","1/12/2018","1","502"
"AX14689","ENX2009","A142","EMP1009","C1047","3/28/2018","3","584"
"AX14693","ENX2005","A139","EMP1038","C1206","5/17/2018","3","684"
"AX14695","ENX2075","A110","EMP1019","C1670","5/23/2018","1","400"
"AX14701","ENX2063","A115","EMP1040","C1239","12/29/2018","1","1708"
"AX14704","ENX2065","A114","EMP1043","C1352","6/5/2018","1","2396"
"AX14707","ENX2001","A125","EMP1043","C1235","11/2/2018","1","951"
"AX14710","ENX2088","A160","EMP1036","C1716","2/26/2018","3","603"
"AX14712","ENX2028","A169","EMP1025","C1606","6/28/2018","4","2283"
"AX14719","ENX2012","A155","EMP1035","C1748","10/23/2018","1","1353"
"AX14720","ENX2019","A172","EMP1022","C1755","4/26/2018","3","800"
"AX14722","ENX2081","A171","EMP1017","C1275","1/27/2018","4","1566"
"AX14725","ENX2054","A101","EMP1004","C1226","11/28/2018","4","127"
"AX14728","ENX2079","A160","EMP1017","C1786","4/16/2018","1","1725"
"AX14732","ENX2070","A115","EMP1009","C1246","11/30/2018","3","1671"
"AX14738","ENX2014","A126","EMP1005","C1321","5/31/2018","1","1809"
"AX14742","ENX2026","A170","EMP1038","C1027","9/30/2018","2","947"
"AX14745","ENX2052","A173","EMP1035","C1727","6/7/2018","3","1526"
"AX14746","ENX2066","A137","EMP1026","C1246","10/1/2018","2","2091"
"AX14747","ENX2098","A154","EMP1043","C1085","5/13/2018","3","1178"
"AX14755","ENX2017","A148","EMP1028","C1472","10/6/2018","2","35"
"AX14757","ENX2028","A159","EMP1032","C1484","1/12/2018","2","2283"
"AX14759","ENX2016","A103","EMP1006","C1478","4/1/2018","1","1351"
"AX14761","ENX2039","A124","EMP1013","C1600","3/24/2018","3","817"
"AX14768","ENX2051","A135","EMP1025","C1536","5/11/2018","1","1077"
"AX14769","ENX2025","A126","EMP1004","C1361","12/14/2018","1","667"
"AX14776","ENX2013","A102","EMP1035","C1711","8/20/2018","1","368"
"AX14777","ENX2027","A101","EMP1012","C1317","11/17/2018","3","2497"
"AX14784","ENX2099","A128","EMP1002","C1433","3/20/2018","1","1367"
"AX14789","ENX2018","A161","EMP1027","C1104","3/12/2018","2","1972"
"AX14791","ENX2025","A149","EMP1039","C1716","9/19/2018","3","667"
"AX14792","ENX2008","A172","EMP1027","C1191","6/20/2018","2","315"
"AX14797","ENX2041","A170","EMP1043","C1056","3/15/2018","1","1380"
"AX14804","ENX2045","A127","EMP1009","C1146","3/25/2018","2","556"
"AX14810","ENX2021","A166","EMP1038","C1448","11/20/2018","1","217"
"AX14816","ENX2024","A169","EMP1023","C1198","5/16/2018","4","356"
"AX14818","ENX2066","A124","EMP1013","C1670","6/29/2018","1","2091"
"AX14820","ENX2024","A165","EMP1024","C1211","8/1/2018","4","356"
"AX14824","ENX2022","A114","EMP1012","C1630","5/25/2018","3","561"
"AX14825","ENX2077","A141","EMP1016","C1143","5/26/2018","3","530"
"AX14827","ENX2086","A146","EMP1013","C1638","12/25/2018","1","123"
"AX14828","ENX2057","A127","EMP1010","C1561","8/23/2018","1","181"
"AX14833","ENX2013","A156","EMP1044","C1427","11/14/2018","1","368"
"AX14836","ENX2049","A112","EMP1040","C1509","3/30/2018","2","826"
"AX14838","ENX2025","A156","EMP1037","C1463","11/27/2018","1","667"
"AX14839","ENX2055","A140","EMP1042","C1266","10/8/2018","1","2495"
"AX14840","ENX2031","A162","EMP1023","C1093","1/26/2018","3","1638"
"AX14844","ENX2079","A125","EMP1000","C1551","3/7/2018","3","1725"
"AX14846","ENX2068","A143","EMP1037","C1079","9/27/2018","3","1500"
"AX14847","ENX2035","A147","EMP1011","C1355","8/2/2018","1","458"
"AX14850","ENX2002","A158","EMP1009","C1485","11/28/2018","1","847"
"AX14854","ENX2022","A163","EMP1007","C1269","1/11/2018","2","561"
"AX14855","ENX2000","A104","EMP1037","C1084","5/4/2018","4","2241"
"AX14860","ENX2043","A132","EMP1019","C1703","8/4/2018","4","545"
"AX14863","ENX2074","A172","EMP1021","C1138","9/21/2018","1","504"
"AX14867","ENX2000","A121","EMP1013","C1040","5/9/2018","1","2241"
"AX14869","ENX2046","A150","EMP1026","C1150","5/2/2018","3","2410"
"AX14870","ENX2079","A139","EMP1032","C1323","12/19/2018","1","1725"
"AX14873","ENX2021","A102","EMP1027","C1433","10/11/2018","3","217"
"AX14876","ENX2090","A136","EMP1026","C1220","11/28/2018","1","1338"
"AX14879","ENX2060","A103","EMP1024","C1614","10/5/2018","2","1467"
"AX14880","ENX2015","A118","EMP1021","C1107","8/28/2018","1","637"
"AX14881","ENX2072","A129","EMP1012","C1634","1/15/2018","2","1887"
"AX14885","ENX2095","A129","EMP1044","C1793","5/9/2018","1","1743"
"AX14886","ENX2098","A167","EMP1015","C1351","12/16/2018","4","1178"
"AX14887","ENX2098","A143","EMP1017","C1265","9/15/2018","1","1178"
"AX14894","ENX2059","A152","EMP1033","C1445","3/14/2018","3","1494"
"AX14896","ENX2036","A172","EMP1018","C1465","3/14/2018","1","1582"
"AX14905","ENX2045","A110","EMP1001","C1136","9/17/2018","3","556"
"AX14907","ENX2038","A152","EMP1039","C1483","10/31/2018","3","392"
"AX14910","ENX2013","A132","EMP1016","C1012","12/1/2018","2","368"
"AX14916","ENX2001","A142","EMP1039","C1091","1/3/2018","1","951"
"AX14917","ENX2058","A160","EMP1002","C1314","8/20/2018","1","2257"
"AX14922","ENX2048","A153","EMP1019","C1559","4/2/2018","2","502"
"AX14926","ENX2087","A106","EMP1043","C1051","5/11/2018","2","1022"
"AX14932","ENX2035","A144","EMP1023","C1549","11/10/2018","2","458"
"AX14935","ENX2071","A105","EMP1026","C1333","10/25/2018","3","136"
"AX14936","ENX2022","A134","EMP1005","C1354","10/3/2018","2","561"
"AX14938","ENX2050","A145","EMP1029","C1282","12/12/2018","2","2391"
"AX14942","ENX2018","A136","EMP1031","C1589","1/14/2018","1","1972"
"AX14943","ENX2082","A125","EMP1011","C1356","9/16/2018","3","1103"
"AX14944","ENX2079","A101","EMP1016","C1421","1/19/2018","1","1725"
"AX14947","ENX2075","A160","EMP1024","C1447","5/21/2018","1","400"
"AX14951","ENX2089","A119","EMP1018","C1645","12/28/2018","1","2294"
"AX14954","ENX2011","A139","EMP1013","C1081","4/10/2018","1","530"
"AX14955","ENX2099","A146","EMP1041","C1087","4/29/2018","2","1367"
"AX14957","ENX2091","A131","EMP1004","C1263","12/4/2018","1","368"
"AX14958","ENX2075","A151","EMP1044","C1251","7/18/2018","2","400"
"AX14960","ENX2084","A108","EMP1008","C1611","5/11/2018","1","1783"
"AX14961","ENX2032","A141","EMP1023","C1072","1/29/2018","3","1967"
"AX14962","ENX2047","A161","EMP1007","C1026","11/14/2018","2","290"
"AX14964","ENX2000","A146","EMP1000","C1028","5/3/2018","3","2241"
"AX14965","ENX2070","A110","EMP1022","C1750","5/11/2018","2","1671"
"AX14968","ENX2062","A101","EMP1023","C1698","3/17/2018","2","2464"
"AX14971","ENX2047","A125","EMP1041","C1780","5/9/2018","2","290"
"AX14973","ENX2066","A150","EMP1015","C1199","7/13/2018","1","2091"
"AX14975","ENX2010","A137","EMP1001","C1089","2/1/2018","1","1812"
"AX14978","ENX2080","A150","EMP1015","C1436","4/28/2018","1","2353"
"AX14979","ENX2022","A148","EMP1010","C1046","5/7/2018","1","561"
"AX14991","ENX2077","A105","EMP1021","C1652","10/10/2018","4","530"
"AX14995","ENX2032","A100","EMP1023","C1056","12/6/2018","1","1967"
"AX14996","ENX2089","A125","EMP1001","C1350","5/3/2018","2","2294"
"AX15001","ENX2061","A169","EMP1039","C1392","12/7/2018","2","913"
"AX15002","ENX2074","A169","EMP1029","C1315","5/22/2018","1","504"
"AX15009","ENX2020","A107","EMP1011","C1499","3/25/2018","2","2005"
"AX15012","ENX2045","A155","EMP1024","C1409","4/14/2018","2","556"
"AX15020","ENX2094","A104","EMP1021","C1419","10/24/2018","1","771"
"AX15026","ENX2000","A114","EMP1021","C1151","10/29/2018","1","2241"
"AX15030","ENX2023","A173","EMP1043","C1015","12/3/2018","2","818"
"AX15032","ENX2025","A140","EMP1012","C1718","5/29/2018","1","667"
"AX15038","ENX2093","A128","EMP1016","C1248","1/28/2018","1","112"
"AX15039","ENX2081","A153","EMP1006","C1706","5/23/2018","1","1566"
"AX15041","ENX2089","A113","EMP1031","C1145","6/10/2018","3","2294"
"AX15043","ENX2083","A137","EMP1043","C1315","6/25/2018","1","2141"
"AX15048","ENX2054","A119","EMP1028","C1302","3/19/2018","1","127"
"AX15050","ENX2021","A146","EMP1026","C1441","2/27/2018","4","217"
"AX15056","ENX2019","A139","EMP1026","C1518","11/5/2018","1","800"
"AX15057","ENX2013","A126","EMP1038","C1619","5/22/2018","2","368"
"AX15063","ENX2038","A118","EMP1015","C1196","5/21/2018","4","392"
"AX15065","ENX2081","A158","EMP1007","C1366","3/18/2018","3","1566"
"AX15066","ENX2071","A127","EMP1004","C1157","3/20/2018","2","136"
"AX15067","ENX2009","A151","EMP1021","C1666","12/12/2018","1","584"
"AX15072","ENX2022","A132","EMP1037","C1659","12/11/2018","2","561"
"AX15073","ENX2081","A170","EMP1034","C1714","1/26/2018","3","1566"
"AX15074","ENX2009","A127","EMP1037","C1541","4/17/2018","2","584"
"AX15075","ENX2027","A109","EMP1014","C1436","1/1/2018","2","2497"
"AX15076","ENX2008","A171","EMP1006","C1575","3/7/2018","1","315"
"AX15077","ENX2026","A147","EMP1022","C1436","5/30/2018","1","947"
"AX15087","ENX2022","A119","EMP1034","C1239","5/15/2018","1","561"
"AX15089","ENX2008","A102","EMP1015","C1671","9/25/2018","3","315"
"AX15092","ENX2023","A111","EMP1026","C1214","5/11/2018","1","818"
"AX15096","ENX2019","A153","EMP1024","C1016","1/3/2018","1","800"
"AX15099","ENX2046","A150","EMP1027","C1179","6/6/2018","1","2410"
"AX15103","ENX2040","A125","EMP1003","C1753","4/1/2018","2","1889"
"AX15109","ENX2066","A114","EMP1043","C1759","12/22/2018","1","2091"
"AX15114","ENX2008","A162","EMP1030","C1423","12/10/2018","1","315"
"AX15116","ENX2013","A106","EMP1016","C1514","7/18/2018","1","368"
"AX15117","ENX2073","A100","EMP1036","C1118","5/27/2018","1","95"
"AX15118","ENX2012","A150","EMP1026","C1425","4/7/2018","1","1353"
"AX15122","ENX2008","A171","EMP1029","C1712","1/20/2018","3","315"
"AX15124","ENX2035","A117","EMP1001","C1151","7/3/2018","1","458"
"AX15127","ENX2037","A118","EMP1035","C1740","11/19/2018","1","880"
"AX15128","ENX2074","A111","EMP1013","C1658","12/26/2018","1","504"
"AX15130","ENX2067","A131","EMP1009","C1010","8/24/2018","1","1119"
"AX15139","ENX2073","A167","EMP1013","C1071","9/19/2018","3","95"
"AX15148","ENX2067","A164","EMP1017","C1499","7/15/2018","2","1119"
"AX15153","ENX2042","A149","EMP1040","C1527","6/2/2018","1","203"
"AX15154","ENX2004","A126","EMP1007","C1458","6/8/2018","1","1278"
"AX15156","ENX2086","A138","EMP1008","C1256","5/5/2018","2","123"
"AX15157","ENX2062","A173","EMP1034","C1352","12/8/2018","4","2464"
"AX15161","ENX2039","A157","EMP1015","C1133","8/21/2018","3","817"
"AX15162","ENX2072","A159","EMP1021","C1403","10/3/2018","1","1887"
"AX15163","ENX2085","A131","EMP1033","C1484","9/7/2018","3","1862"
"AX15164","ENX2057","A133","EMP1014","C1322","3/25/2018","1","181"
"AX15169","ENX2007","A128","EMP1025","C1001","1/11/2018","1","1405"
"AX15171","ENX2005","A109","EMP1010","C1638","1/6/2018","1","684"
"AX15176","ENX2055","A140","EMP1024","C1731","11/4/2018","1","2495"
"AX15178","ENX2063","A159","EMP1006","C1164","3/14/2018","1","1708"
"AX15180","ENX2099","A149","EMP1044","C1770","1/21/2018","2","1367"
"AX15181","ENX2021","A113","EMP1031","C1678","5/24/2018","1","217"
"AX15183","ENX2053","A169","EMP1010","C1036","8/1/2018","3","596"
"AX15187","ENX2081","A158","EMP1017","C1713","8/6/2018","2","1566"
"AX15189","ENX2029","A113","EMP1024","C1478","4/7/2018","3","1848"
